Station ID,Date Time,Soil Temp (C),Temp @ 60cm (C),Temp @ 2m (C),Temp @ 10m (C),Relative Humidity (%),Dew Point Temp (C),Rainfall Amount (in),Wind Speed (mph),Wind Direction (deg),Solar Radiation (w/m2)
320,2023-01-01 00:00:00,18.99,19.60,19.40,19.45,100.00,19.40,0.00,4.01,141.20,0.00
320,2023-01-01 00:15:00,18.98,19.66,19.45,19.55,100.00,19.45,0.00,3.92,137.00,0.00
320,2023-01-01 00:30:00,18.96,19.74,19.68,19.68,100.00,19.68,0.00,4.06,143.00,0.00
320,2023-01-01 00:45:00,18.95,19.84,19.68,19.78,99.90,19.66,0.00,3.79,132.70,0.00
320,2023-01-01 01:00:00,18.93,19.77,19.77,19.89,100.00,19.77,0.00,2.20,163.60,0.00
320,2023-01-01 01:15:00,18.93,19.90,20.00,20.14,100.00,20.00,0.00,2.20,211.30,0.01
320,2023-01-01 01:30:00,18.92,19.95,19.90,20.05,99.80,19.87,0.00,2.34,248.10,0.00
320,2023-01-01 01:45:00,18.91,19.42,18.49,19.13,99.60,18.43,0.00,4.03,296.60,0.00
320,2023-01-01 02:00:00,18.90,18.64,18.34,18.38,99.80,18.31,0.00,0.75,273.20,0.00
320,2023-01-01 02:15:00,18.89,18.54,18.49,18.58,100.00,18.49,0.00,2.25,286.60,0.00
320,2023-01-01 02:30:00,18.88,18.42,17.69,18.03,99.90,17.67,0.00,3.40,318.40,0.00
320,2023-01-01 02:45:00,18.88,18.28,18.29,17.97,100.00,18.29,0.00,2.85,320.70,0.02
320,2023-01-01 03:00:00,18.87,18.61,18.21,18.31,100.00,18.21,0.00,3.26,315.60,0.00
320,2023-01-01 03:15:00,18.85,18.49,18.11,18.30,100.00,18.11,0.00,3.52,296.20,0.00
320,2023-01-01 03:30:00,18.85,18.54,18.16,18.25,100.00,18.16,0.00,2.36,293.40,0.00
320,2023-01-01 03:45:00,18.84,18.48,18.30,18.23,100.00,18.30,0.00,1.07,239.10,0.00
320,2023-01-01 04:00:00,18.83,18.59,18.36,18.33,100.00,18.36,0.00,1.06,228.10,0.00
320,2023-01-01 04:15:00,18.82,18.57,18.25,18.23,100.00,18.25,0.01,1.38,220.10,0.00
320,2023-01-01 04:30:00,18.81,18.56,18.27,18.21,100.00,18.27,0.00,1.47,211.70,0.00
320,2023-01-01 04:45:00,18.81,18.60,18.27,18.22,100.00,18.27,0.00,1.95,200.40,0.00
320,2023-01-01 05:00:00,18.79,18.55,18.29,18.28,100.00,18.29,0.00,1.94,220.70,0.00
320,2023-01-01 05:15:00,18.78,18.44,18.04,18.16,100.00,18.04,0.00,1.64,258.50,0.00
320,2023-01-01 05:30:00,18.76,18.10,17.83,17.92,100.00,17.83,0.00,1.56,222.20,0.00
320,2023-01-01 05:45:00,18.77,17.51,17.20,17.78,100.00,17.20,0.00,1.80,303.20,0.00
320,2023-01-01 06:00:00,18.75,17.61,17.48,17.64,100.00,17.48,0.00,2.19,299.70,0.00
320,2023-01-01 06:15:00,18.74,17.63,17.40,17.67,100.00,17.40,0.00,1.30,296.80,0.00
320,2023-01-01 06:30:00,18.72,17.52,17.37,17.69,100.00,17.37,0.00,0.98,252.20,0.00
320,2023-01-01 06:45:00,18.70,17.52,17.39,17.54,100.00,17.39,0.00,1.65,204.80,0.00
320,2023-01-01 07:00:00,18.69,17.68,17.35,17.34,100.00,17.35,0.00,1.90,207.40,0.00
320,2023-01-01 07:15:00,18.67,17.72,17.40,17.37,100.00,17.40,0.00,1.03,205.30,0.75
320,2023-01-01 07:30:00,18.68,17.61,17.26,17.28,100.00,17.26,0.00,0.69,179.30,5.16
320,2023-01-01 07:45:00,18.65,17.48,17.16,17.19,100.00,17.16,0.00,1.04,138.20,21.12
320,2023-01-01 08:00:00,18.64,17.34,17.05,17.17,100.00,17.05,0.00,1.68,31.20,37.15
320,2023-01-01 08:15:00,18.63,17.84,17.72,17.35,100.00,17.72,0.00,1.07,97.40,87.60
320,2023-01-01 08:30:00,18.61,18.49,18.07,17.82,100.00,18.07,0.00,0.85,178.00,118.50
320,2023-01-01 08:45:00,18.59,18.81,18.06,18.00,100.00,18.06,0.00,1.01,225.90,123.10
320,2023-01-01 09:00:00,18.58,18.99,18.34,18.12,100.00,18.34,0.00,0.80,259.20,150.30
320,2023-01-01 09:15:00,18.57,20.08,19.23,18.98,100.00,19.23,0.00,0.87,288.20,246.30
